norad_id,jcat,object_name,bus,generation,label_source,label_confidence,launch_mass_kg,dry_mass_kg,span_m,area_to_mass_proxy,launch_date,decay_date
67843,S67843,Starlink 36589,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67844,S67844,Starlink 36598,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67845,S67845,Starlink 36606,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67846,S67846,Starlink 36658,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67847,S67847,Starlink 36618,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67848,S67848,Starlink 36660,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67849,S67849,Starlink 36602,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-16,
67850,S67850,Starlink 36840,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67851,S67851,Starlink 36348,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67852,S67852,Starlink 36276,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67853,S67853,Starlink 36785,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67854,S67854,Starlink 36608,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67855,S67855,Starlink 36838,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67856,S67856,Starlink 36843,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67857,S67857,Starlink 36828,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67858,S67858,Starlink 36837,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67859,S67859,Starlink 36393,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67860,S67860,Starlink 35873,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67861,S67861,Starlink 36325,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67862,S67862,Starlink 36332,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67863,S67863,Starlink 36835,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67864,S67864,Starlink 36831,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67865,S67865,Starlink 36738,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67866,S67866,Starlink 36780,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67867,S67867,Starlink 36761,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67868,S67868,Starlink 36762,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67869,S67869,Starlink 36779,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67870,S67870,Starlink 36770,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67871,S67871,Starlink 36769,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67872,S67872,Starlink 36786,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67873,S67873,Starlink 36783,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67874,S67874,Starlink 36730,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67875,S67875,Starlink 36727,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67876,S67876,Starlink 36743,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67877,S67877,Starlink 36784,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67878,S67878,Starlink 36689,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-20,
67879,S67879,Starlink 36818,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67880,S67880,Starlink 36821,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67881,S67881,Starlink 36808,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67882,S67882,Starlink 36817,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67883,S67883,Starlink 36856,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67884,S67884,Starlink 36842,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67885,S67885,Starlink 36826,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67886,S67886,Starlink 36390,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67887,S67887,Starlink 36368,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67888,S67888,Starlink 36801,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67889,S67889,Starlink 36372,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67890,S67890,Starlink 36363,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67891,S67891,Starlink 36816,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67892,S67892,Starlink 36813,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67893,S67893,Starlink 36803,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67894,S67894,Starlink 36846,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67895,S67895,Starlink 36866,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67896,S67896,Starlink 36877,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67897,S67897,Starlink 36870,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67898,S67898,Starlink 36810,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67899,S67899,Starlink 36878,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67900,S67900,Starlink 36361,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67901,S67901,Starlink 36336,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67902,S67902,Starlink 36876,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67903,S67903,Starlink 36257,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-21,
67904,S67904,Starlink 36814,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67905,S67905,Starlink 36729,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67906,S67906,Starlink 36763,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67907,S67907,Starlink 36742,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67908,S67908,Starlink 36827,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67909,S67909,Starlink 36822,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67910,S67910,Starlink 36847,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67911,S67911,Starlink 36736,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67912,S67912,Starlink 36676,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67913,S67913,Starlink 36690,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67914,S67914,Starlink 36724,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67915,S67915,Starlink 36723,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67916,S67916,Starlink 36721,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67917,S67917,Starlink 36722,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67918,S67918,Starlink 36341,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67919,S67919,Starlink 36663,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67920,S67920,Starlink 36375,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67921,S67921,Starlink 36405,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67922,S67922,Starlink 36383,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,2026-04-14
67923,S67923,Starlink 36406,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67924,S67924,Starlink 36714,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67925,S67925,Starlink 36726,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67926,S67926,Starlink 36758,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67927,S67927,Starlink 36728,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67928,S67928,Starlink 36771,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67929,S67929,Starlink 36809,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67930,S67930,Starlink 36865,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67931,S67931,Starlink 36781,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-22,
67932,S67932,Starlink 36301,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67933,S67933,Starlink 36852,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67934,S67934,Starlink 36861,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67935,S67935,Starlink 36860,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67936,S67936,Starlink 36848,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67937,S67937,Starlink 36370,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67938,S67938,Starlink 36371,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67939,S67939,Starlink 36246,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67940,S67940,Starlink 36907,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67941,S67941,Starlink 36927,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67942,S67942,Starlink 36914,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67943,S67943,Starlink 36851,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67944,S67944,Starlink 36892,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67945,S67945,Starlink 36908,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67946,S67946,Starlink 36909,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67947,S67947,Starlink 36920,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67948,S67948,Starlink 36873,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67949,S67949,Starlink 36863,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67950,S67950,Starlink 36887,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67951,S67951,Starlink 36897,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67952,S67952,Starlink 36381,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67953,S67953,Starlink 36824,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67954,S67954,Starlink 36869,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67955,S67955,Starlink 36872,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67956,S67956,Starlink 36918,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67957,S67957,Starlink 36829,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67958,S67958,Starlink 36799,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67959,S67959,Starlink 36834,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67960,S67960,Starlink 36841,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-24,
67961,S67961,Starlink 36912,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67962,S67962,Starlink 36881,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67963,S67963,Starlink 36357,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67964,S67964,Starlink 36349,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67965,S67965,Starlink 36806,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67966,S67966,Starlink 36820,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67967,S67967,Starlink 36819,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67968,S67968,Starlink 36812,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67969,S67969,Starlink 36709,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67970,S67970,Starlink 36319,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67971,S67971,Starlink 36710,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67972,S67972,Starlink 36894,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67973,S67973,Starlink 36900,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67974,S67974,Starlink 36901,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67975,S67975,Starlink 36883,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67976,S67976,Starlink 36880,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67977,S67977,Starlink 36904,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67978,S67978,Starlink 36364,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67979,S67979,Starlink 36359,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67980,S67980,Starlink 36882,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67981,S67981,Starlink 36874,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67982,S67982,Starlink 36879,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67983,S67983,Starlink 36867,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67984,S67984,Starlink 36266,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67985,S67985,Starlink 36802,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-25,
67986,S67986,Starlink 36535,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67987,S67987,Starlink 36744,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67988,S67988,Starlink 36734,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67989,S67989,Starlink 36957,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67990,S67990,Starlink 36951,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67991,S67991,Starlink 36941,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67992,S67992,Starlink 36950,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67993,S67993,Starlink 36975,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67994,S67994,Starlink 36993,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67995,S67995,Starlink 36968,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67996,S67996,Starlink 36979,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67997,S67997,Starlink 36994,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67998,S67998,Starlink 36988,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
67999,S67999,Starlink 36926,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68000,S68000,Starlink 36931,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68001,S68001,Starlink 36903,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68002,S68002,Starlink 36898,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68003,S68003,Starlink 36862,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68004,S68004,Starlink 36888,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68005,S68005,Starlink 36910,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68006,S68006,Starlink 36889,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68007,S68007,Starlink 36592,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68008,S68008,Starlink 36911,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68009,S68009,Starlink 36956,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68010,S68010,Starlink 36953,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68011,S68011,Starlink 36991,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68012,S68012,Starlink 36936,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68013,S68013,Starlink 36967,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68014,S68014,Starlink 36985,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-02-27,
68015,S68015,Starlink 36335,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68016,S68016,Starlink 36923,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68017,S68017,Starlink 36568,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68018,S68018,Starlink 36930,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68019,S68019,Starlink 36921,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68020,S68020,Starlink 36928,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68021,S68021,Starlink 36858,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68022,S68022,Starlink 36916,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68023,S68023,Starlink 36871,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68024,S68024,Starlink 36891,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68025,S68025,Starlink 36378,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68026,S68026,Starlink 36884,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68027,S68027,Starlink 36940,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68028,S68028,Starlink 36253,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68029,S68029,Starlink 36944,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68030,S68030,Starlink 36942,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68031,S68031,Starlink 36913,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68032,S68032,Starlink 36935,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68033,S68033,Starlink 36947,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68034,S68034,Starlink 36939,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68035,S68035,Starlink 36943,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68036,S68036,Starlink 36906,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68037,S68037,Starlink 36388,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68038,S68038,Starlink 36895,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68039,S68039,Starlink 36373,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-01,
68040,S68040,Starlink 36711,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68041,S68041,Starlink 36825,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68042,S68042,Starlink 36925,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68043,S68043,Starlink 36902,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68044,S68044,Starlink 36966,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68045,S68045,Starlink 36864,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68046,S68046,Starlink 36321,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68047,S68047,Starlink 36181,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68048,S68048,Starlink 36318,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68049,S68049,Starlink 36885,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68050,S68050,Starlink 36945,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68051,S68051,Starlink 35911,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68052,S68052,Starlink 35808,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68053,S68053,Starlink 36919,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68054,S68054,Starlink 36924,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68055,S68055,Starlink 35998,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68056,S68056,Starlink 36845,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68057,S68057,Starlink 36954,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68058,S68058,Starlink 36899,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68059,S68059,Starlink 36917,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68060,S68060,Starlink 36959,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68061,S68061,Starlink 36915,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
68062,S68062,Starlink 36952,Starlink V2MO,v2-mini-opt,stated,high,575.0,530.0,29.0,1.58679,2026-03-02,
